curie	claimed_prefix	label	envo_native	obsolete	EnvLocalScaleSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	marine_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	plant_structure	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:01001051	ENVO	environment determined by a biofilm on a non-saline surface	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000461	ENVO	pseudocrater	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03501271	ENVO	Kaaba	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:00000411	ENVO	ford	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00000463	ENVO	harbour	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:01000921	ENVO	closed animal house	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:01001279	ENVO	sidewalk	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:03501228	ENVO	trattoria	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:01001559	ENVO	cryopeg	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001808	ENVO	montane grassland	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001301	ENVO	aquatic estuarine layer	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000306	ENVO	spit	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000509	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001472	ENVO	marine observatory system	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000875	ENVO	obsolete Temperate coniferous forest biome	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000059	ENVO	sea grass bed	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000894	ENVO	area of emergent herbaceous wetland	True	False	False	2	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	45.0	
ENVO:01001801	ENVO	subtropical dry broadleaf forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
NCBITaxon:4751	NCBITaxon	Fungi	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		28.0
ENVO:01000285	ENVO	holomictic lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000129	ENVO	bottom ash	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03501172	ENVO	physiotherapy unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000249	ENVO	urban biome	True	False	False	1	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000392	ENVO	tropical upper montane forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001071	ENVO	impact crater	True	False	True	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
CHEBI:35195	CHEBI	surfactant	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002324	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:023	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00005759	ENVO	alluvial paddy field soil	True	False	False	3	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:03400002	ENVO	area of polar tundra	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000109	ENVO	marine warm-water sphere	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001895	ENVO	soda spring	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000183	ENVO	tropical desert biome	True	False	False	5	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00001999	ENVO	marine water body	True	False	False	1	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001341	ENVO	marine tidal flow zone	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000443	ENVO	salt mass	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000053	ENVO	freshwater marsh	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:01001369	ENVO	tidal mangrove shrubland	True	False	False	3	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002149	ENVO	sea water	True	False	False	1	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False		3.0
ENVO:00000419	ENVO	stack	True	False	False	7	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001834	ENVO	subpolar biome	True	False	False	1	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002256	ENVO	regosol	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001470	ENVO	observatory system	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03500003	ENVO	public sports field	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000103	ENVO	western boundary current	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001468	ENVO	intertidal ecosystem	True	False	False	6	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000995	ENVO	dry river	True	False	True	11	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001209	ENVO	wetland ecosystem	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True		5.0
ENVO:03600014	ENVO	pipeline network	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00002321	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000241	ENVO	juniper woodland	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001328	ENVO	estuarine tidal riverine open water pycnocline	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000283	ENVO	lake layer	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000139	ENVO	desert spring	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002315	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03501163	ENVO	nutrition and dietetics unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
PATO:0001455	PATO	aerobic	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001338	ENVO	diurnal marine tidal flow zone	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00004683	ENVO	karst field	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:01000391	ENVO	tropical semi-evergreen moist broadleaf forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000138	ENVO	cove	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		19.0
ENVO:01000979	ENVO	channel of an intermittent river	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000453	ENVO	liman	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000122	ENVO	marine hydrothermal vent	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002224	ENVO	eutrophic water	True	False	False	0	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False		1.0
ENVO:01001117	ENVO	poultry manure	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		12.0
ENVO:00002156	ENVO	Superfund site	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01020	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501231	ENVO	hospice	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:052	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000473	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
